,correct,total,accuracy,loss,correct_labels.ALBATROSS,correct_labels.BALD EAGLE,correct_labels.BARN OWL,correct_labels.EURASIAN MAGPIE,correct_labels.FLAMINGO,correct_labels.MALLARD DUCK,correct_labels.OSTRICH,correct_labels.PEACOCK,correct_labels.PELICAN,correct_labels.TRUMPTER SWAN,total_labels.ALBATROSS,total_labels.BALD EAGLE,total_labels.BARN OWL,total_labels.EURASIAN MAGPIE,total_labels.FLAMINGO,total_labels.MALLARD DUCK,total_labels.OSTRICH,total_labels.PEACOCK,total_labels.PELICAN,total_labels.TRUMPTER SWAN,label_accuracy.ALBATROSS,label_accuracy.BALD EAGLE,label_accuracy.BARN OWL,label_accuracy.EURASIAN MAGPIE,label_accuracy.FLAMINGO,label_accuracy.MALLARD DUCK,label_accuracy.OSTRICH,label_accuracy.PEACOCK,label_accuracy.PELICAN,label_accuracy.TRUMPTER SWAN
0,207,292,0.708904109589041,1.6853306979349214,21,26,15,24,15,26,20,28,16,16,28,42,22,32,22,35,24,34,26,27,0.75,0.6190476190476191,0.6818181818181818,0.75,0.6818181818181818,0.7428571428571429,0.8333333333333334,0.8235294117647058,0.6153846153846154,0.5925925925925926
1,206,292,0.7054794520547946,1.8101315139091179,18,18,25,21,14,27,22,24,17,20,26,29,35,27,23,36,27,27,35,27,0.6923076923076923,0.6206896551724138,0.7142857142857143,0.7777777777777778,0.6086956521739131,0.75,0.8148148148148148,0.8888888888888888,0.4857142857142857,0.7407407407407407
2,213,292,0.7294520547945206,1.48284357541228,15,29,22,17,25,20,23,29,9,24,30,35,28,25,33,24,28,34,23,32,0.5,0.8285714285714286,0.7857142857142857,0.68,0.7575757575757576,0.8333333333333334,0.8214285714285714,0.8529411764705882,0.391304347826087,0.75
3,192,292,0.6575342465753424,1.7108650207519531,10,26,13,28,15,16,18,32,18,16,21,35,20,42,27,25,22,35,32,33,0.47619047619047616,0.7428571428571429,0.65,0.6666666666666666,0.5555555555555556,0.64,0.8181818181818182,0.9142857142857143,0.5625,0.48484848484848486
4,206,292,0.7054794520547946,1.5046372952526563,11,22,21,31,17,14,18,36,17,19,22,32,23,40,22,33,21,42,25,32,0.5,0.6875,0.9130434782608695,0.775,0.7727272727272727,0.42424242424242425,0.8571428571428571,0.8571428571428571,0.68,0.59375
